FlowId     Src   Dst   Sent (byte)  Total (byte) Duration (ms)  Progress  
9266       72    123   0            50000        30000.00 (DNF) 0.00%
9267       72    124   0            50000        30000.00 (DNF) 0.00%
9268       72    125   0            50000        30000.00 (DNF) 0.00%
9269       72    126   0            50000        30000.00 (DNF) 0.00%
9270       72    127   0            50000        30000.00 (DNF) 0.00%
9271       73    0     0            50000        30000.00 (DNF) 0.00%
9272       73    1     0            50000        30000.00 (DNF) 0.00%
9273       73    2     0            50000        30000.00 (DNF) 0.00%
9274       73    3     0            50000        30000.00 (DNF) 0.00%
9275       73    4     0            50000        30000.00 (DNF) 0.00%
9276       73    5     0            50000        30000.00 (DNF) 0.00%
9277       73    6     0            50000        30000.00 (DNF) 0.00%
9278       73    7     0            50000        30000.00 (DNF) 0.00%
9279       73    8     0            50000        30000.00 (DNF) 0.00%
9280       73    9     0            50000        30000.00 (DNF) 0.00%
9281       73    10    0            50000        30000.00 (DNF) 0.00%
9282       73    11    0            50000        30000.00 (DNF) 0.00%
9283       73    12    0            50000        30000.00 (DNF) 0.00%
9284       73    13    0            50000        30000.00 (DNF) 0.00%
9285       73    14    0            50000        30000.00 (DNF) 0.00%
9286       73    15    0            50000        30000.00 (DNF) 0.00%
9287       73    16    0            50000        30000.00 (DNF) 0.00%
9288       73    17    0            50000        30000.00 (DNF) 0.00%
9289       73    18    0            50000        30000.00 (DNF) 0.00%
9290       73    19    0            50000        30000.00 (DNF) 0.00%
9291       73    20    0            50000        30000.00 (DNF) 0.00%
9292       73    21    0            50000        30000.00 (DNF) 0.00%
9293       73    22    0            50000        30000.00 (DNF) 0.00%
9294       73    23    0            50000        30000.00 (DNF) 0.00%
9295       73    24    0            50000        30000.00 (DNF) 0.00%
9296       73    25    0            50000        30000.00 (DNF) 0.00%
9297       73    26    0            50000        30000.00 (DNF) 0.00%
9298       73    27    0            50000        30000.00 (DNF) 0.00%
9299       73    28    1380         50000        30000.00 (DNF) 2.76%
9300       73    29    0            50000        30000.00 (DNF) 0.00%
9301       73    30    0            50000        30000.00 (DNF) 0.00%
9302       73    31    0            50000        30000.00 (DNF) 0.00%
9303       73    32    0            50000        30000.00 (DNF) 0.00%
9304       73    33    0            50000        30000.00 (DNF) 0.00%
9305       73    34    0            50000        30000.00 (DNF) 0.00%
9306       73    35    2760         50000        30000.00 (DNF) 5.52%
9307       73    36    0            50000        30000.00 (DNF) 0.00%
9308       73    37    0            50000        30000.00 (DNF) 0.00%
9309       73    38    0            50000        30000.00 (DNF) 0.00%
9310       73    39    0            50000        30000.00 (DNF) 0.00%
9311       73    40    0            50000        30000.00 (DNF) 0.00%
9312       73    41    0            50000        30000.00 (DNF) 0.00%
9313       73    42    0            50000        30000.00 (DNF) 0.00%
9314       73    43    0            50000        30000.00 (DNF) 0.00%
9315       73    44    0            50000        30000.00 (DNF) 0.00%
9316       73    45    0            50000        30000.00 (DNF) 0.00%
9317       73    46    0            50000        30000.00 (DNF) 0.00%
9318       73    47    0            50000        30000.00 (DNF) 0.00%
9319       73    48    0            50000        30000.00 (DNF) 0.00%
9320       73    49    0            50000        30000.00 (DNF) 0.00%
9321       73    50    0            50000        30000.00 (DNF) 0.00%
9322       73    51    0            50000        30000.00 (DNF) 0.00%
9323       73    52    0            50000        30000.00 (DNF) 0.00%
9324       73    53    1380         50000        30000.00 (DNF) 2.76%
9325       73    54    0            50000        30000.00 (DNF) 0.00%
9326       73    55    0            50000        30000.00 (DNF) 0.00%
9327       73    56    0            50000        30000.00 (DNF) 0.00%
9328       73    57    0            50000        30000.00 (DNF) 0.00%
9329       73    58    50000        50000        7521.35        100.00%
9330       73    59    0            50000        30000.00 (DNF) 0.00%
9331       73    60    0            50000        30000.00 (DNF) 0.00%
9332       73    61    20700        50000        30000.00 (DNF) 41.40%
9333       73    62    0            50000        30000.00 (DNF) 0.00%
9334       73    63    0            50000        30000.00 (DNF) 0.00%
9335       73    64    0            50000        30000.00 (DNF) 0.00%
9336       73    65    0            50000        30000.00 (DNF) 0.00%
9337       73    66    0            50000        30000.00 (DNF) 0.00%
9338       73    67    0            50000        30000.00 (DNF) 0.00%
9339       73    68    2760         50000        30000.00 (DNF) 5.52%
9340       73    69    0            50000        30000.00 (DNF) 0.00%
9341       73    70    0            50000        30000.00 (DNF) 0.00%
9342       73    71    0            50000        30000.00 (DNF) 0.00%
9343       73    72    0            50000        30000.00 (DNF) 0.00%
9344       73    74    0            50000        30000.00 (DNF) 0.00%
9345       73    75    0            50000        30000.00 (DNF) 0.00%
9346       73    76    0            50000        30000.00 (DNF) 0.00%
9347       73    77    0            50000        30000.00 (DNF) 0.00%
9348       73    78    0            50000        30000.00 (DNF) 0.00%
9349       73    79    0            50000        30000.00 (DNF) 0.00%
9350       73    80    0            50000        30000.00 (DNF) 0.00%
9351       73    81    0            50000        30000.00 (DNF) 0.00%
9352       73    82    0            50000        30000.00 (DNF) 0.00%
9353       73    83    0            50000        30000.00 (DNF) 0.00%
9354       73    84    0            50000        30000.00 (DNF) 0.00%
9355       73    85    0            50000        30000.00 (DNF) 0.00%
9356       73    86    0            50000        30000.00 (DNF) 0.00%
9357       73    87    0            50000        30000.00 (DNF) 0.00%
9358       73    88    0            50000        30000.00 (DNF) 0.00%
9359       73    89    0            50000        30000.00 (DNF) 0.00%
9360       73    90    0            50000        30000.00 (DNF) 0.00%
9361       73    91    0            50000        30000.00 (DNF) 0.00%
9362       73    92    0            50000        30000.00 (DNF) 0.00%
9363       73    93    50000        50000        25107.64       100.00%
9364       73    94    0            50000        30000.00 (DNF) 0.00%
9365       73    95    0            50000        30000.00 (DNF) 0.00%
9366       73    96    0            50000        30000.00 (DNF) 0.00%
9367       73    97    0            50000        30000.00 (DNF) 0.00%
9368       73    98    0            50000        30000.00 (DNF) 0.00%
9369       73    99    0            50000        30000.00 (DNF) 0.00%
9370       73    100   0            50000        30000.00 (DNF) 0.00%
9371       73    101   1380         50000        30000.00 (DNF) 2.76%
9372       73    102   0            50000        30000.00 (DNF) 0.00%
9373       73    103   50000        50000        22733.44       100.00%
9374       73    104   0            50000        30000.00 (DNF) 0.00%
9375       73    105   0            50000        30000.00 (DNF) 0.00%
9376       73    106   0            50000        30000.00 (DNF) 0.00%
9377       73    107   1380         50000        30000.00 (DNF) 2.76%
9378       73    108   0            50000        30000.00 (DNF) 0.00%
9379       73    109   0            50000        30000.00 (DNF) 0.00%
9380       73    110   1380         50000        30000.00 (DNF) 2.76%
9381       73    111   0            50000        30000.00 (DNF) 0.00%
9382       73    112   0            50000        30000.00 (DNF) 0.00%
9383       73    113   50000        50000        24892.71       100.00%
9384       73    114   0            50000        30000.00 (DNF) 0.00%
9385       73    115   0            50000        30000.00 (DNF) 0.00%
9386       73    116   0            50000        30000.00 (DNF) 0.00%
9387       73    117   50000        50000        5520.45        100.00%
9388       73    118   0            50000        30000.00 (DNF) 0.00%
9389       73    119   0            50000        30000.00 (DNF) 0.00%
9390       73    120   0            50000        30000.00 (DNF) 0.00%
9391       73    121   1380         50000        30000.00 (DNF) 2.76%
9392       73    122   0            50000        30000.00 (DNF) 0.00%
9393       73    123   0            50000        30000.00 (DNF) 0.00%
9394       73    124   0            50000        30000.00 (DNF) 0.00%
9395       73    125   0            50000        30000.00 (DNF) 0.00%
9396       73    126   0            50000        30000.00 (DNF) 0.00%
9397       73    127   50000        50000        13381.98       100.00%
9398       74    0     50000        50000        11492.24       100.00%
9399       74    1     0            50000        30000.00 (DNF) 0.00%
9400       74    2     0            50000        30000.00 (DNF) 0.00%
9401       74    3     0            50000        30000.00 (DNF) 0.00%
9402       74    4     0            50000        30000.00 (DNF) 0.00%
9403       74    5     0            50000        30000.00 (DNF) 0.00%
9404       74    6     0            50000        30000.00 (DNF) 0.00%
9405       74    7     0            50000        30000.00 (DNF) 0.00%
9406       74    8     0            50000        30000.00 (DNF) 0.00%
9407       74    9     0            50000        30000.00 (DNF) 0.00%
